id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
55408,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,Casual,Revlon ColorStay Overtime Faithful Fawn Lip Color 320
44994,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Maxima Men Digital Watch
55194,Women,Personal Care,Nails,Nail Polish,Black,Spring,2017.0,Casual,Lakme Absolute Fast & Fabulous Night Desire Nail Polish 03
42123,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Navy Blue T-shirt
25924,Women,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Femella Women Orange T-shirt
39557,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Hidekraft Men Brown Wallet
35525,Girls,Footwear,Shoes,Casual Shoes,Pink,Summer,2012.0,Casual,Enroute Teens Pink Shoes
14662,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Checked Shirt
31649,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Indigo Nation Men Striped Blue Shirt
23303,Women,Apparel,Bottomwear,Leggings,Maroon,Fall,2011.0,Ethnic,W Women Solid Maroon Leggings
14506,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Flying Machine Men Casual Black Casual Shoes
26458,Unisex,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Puma Unisex Limnos Navy Blue Casual Shoes
27021,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Blue Jeans
12140,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Aurelia Women Solid Red Kurtas
21660,Women,Apparel,Innerwear,Bra,Lavender,Summer,2014.0,Casual,Enamor Women Smooth Lavender Bra
50349,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Aurelia Women Red Kurta
21669,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Fossil Men Brown Dial Chronograph Watch CH2599
33787,Men,Apparel,Topwear,Shirts,Brown,Spring,2013.0,Smart Casual,Van Heusen Men Brown Giza Cotton Shirt
8620,Men,Accessories,Eyewear,Sunglasses,Purple,Winter,2016.0,Casual,Fastrack Men Beach Sunglasses
24400,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Vishudh Women Black Printed Kurta
32853,Women,Footwear,Shoes,Heels,Green,Winter,2012.0,Casual,Grendha Women Claudia Green Flats
39759,Boys,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Gini Jony Boys Brown Shorts
11022,Women,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Wrangler Women Its A Good Day Red T-Shirts
58191,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Rocky S Women Olive Green Handbag
13559,Women,Footwear,Shoes,Heels,Black,Spring,2013.0,Casual,Carlton London Women Casual Black Flats
24356,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Folklore Women Pink  Kurta
35947,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Flying Machine Men White Shirt
7327,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men's Casual Black Shoe
16492,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Locomotive Men Printed Blue TShirt
3064,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Tantra Men's Arrest Yellow T-shirt
34449,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Rocia Women Brown Sandals
16647,Men,Apparel,Topwear,Tshirts,Red,Summer,2016.0,Casual,Facit Men Polo Tee Red Tshirt
16735,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Lotto Men Emeriti Black Slipper
52042,Unisex,Apparel,Topwear,Rain Jacket,Black,Summer,2012.0,,Just Natural Unisex Black Rain Jacket
42561,Women,Apparel,Topwear,Tops,Brown,Fall,2012.0,Ethnic,Mother Earth Women Brown Top
42946,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,French Connection Men Black Belt
56535,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Streetwear Satin Smooth Eclairs Lipcolor 11
8688,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Men Basics Black Sunglasses
25785,Men,Apparel,Topwear,Suspenders,Blue,Summer,2012.0,Formal,Arrow Men Blue Suspenders
7539,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men's White Polo T-shirt
15388,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Fila Men Glide Black Slippers
4681,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2011.0,Sports,ADIDAS Unisex Ess Dark Navy White Backpack
17319,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Pepe Jeans Women Casual Sunglasses
19038,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Beige Heels
53766,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men White and Navy Blue T-shirt
44865,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Puma Men Grey & White Polo T-shirt
11397,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,United Colors of Benetton Men Light WinterSweater Black Sweaters
51625,Women,Accessories,Watches,Watches,Purple,Winter,2016.0,Casual,Fossil Women Purple Dial Chronograph Watch ES3038
25543,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Wrangler Women Striper Tank Pink Top
55170,Women,Personal Care,Nails,Nail Polish,Maroon,Spring,2017.0,Casual,Lakme Absolute Fast & Fabulous Crimson Scream Nail Polish 27
18821,Men,Accessories,Wallets,Wallets,Tan,Summer,2011.0,Formal,Peter England Men Statements Tan Wallet
34378,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Myntra Men Yellow T-shirt
6208,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Lee Men's Hand Green T-shirt
7545,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,Nike Men's Ss Wfc No Loo Gree T-Shirt
51262,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Formal,Raymond Men Black Belt
11516,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Lifestyle Black Heels
9483,Unisex,Accessories,Bags,Backpacks,Red,Fall,2011.0,Casual,Puma Unisex Ferrari Replica Red Backpacks
30647,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men U Logo Black T-shirt
16282,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011.0,Casual,Superman Men White Sweatshirt
49155,Women,Personal Care,Makeup,Highlighter and Blush,Brown,Spring,2017.0,,Deborah Cacao HiTech Blusher # 12
1641,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2010.0,Sports,Reebok Men's Hex Run Pure Silver Shoe
42263,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans
6822,Men,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,Timberland Men Ndal Brown Floater
29444,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Giordano Men Black Dial Watch
32862,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2012.0,Casual,Wildcraft Unisex Grey & Pink Backpack
16522,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans
9132,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Puma Men Excitemo TT White Sports Shoes
34316,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Myntra Men Hawaii Orange T-shirt
25611,Women,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Fastrack Women Blue Dial Watch
16367,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Peter England Men Check Blue Shirt
38308,Men,Accessories,Scarves,Scarves,Blue,Summer,2012.0,Casual,Reid & Taylor Men Blue Scarf
16390,Men,Apparel,Bottomwear,Trousers,Olive,Spring,2013.0,Formal,Peter England Men Solid Olive Trouser
40142,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Gini and Jony Boys Core Green T-shirt
11098,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2011.0,Ethnic,Scullers Women Solid Purple Leggings
41383,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,Wrangler Women Blossom Navy Blue Top
4517,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2015.0,Sports,Puma Men Tazon II Black Sports Shoes
28447,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Kiara Women Black Handbag
19621,Women,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,United Colors of Benetton Women Purple Top
34514,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,ADIDAS Women Adi Dew Black Flip Flops
8807,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Scul Black & Green Check Shirt
10484,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Flying Machine Men FS Purple Shirts
21741,Unisex,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Vans Unisex Authentic Lo Pro White Casual Shoes
44159,Men,Personal Care,Fragrance,Fragrance Gift Set,Green,Spring,2017.0,Casual,Carlos Moya Men Fragrances Gift Set
34448,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Rocia Women Brown Sandals
24525,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mother Earth Men White Shirt
22585,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Nike Men Grey Track Pants
32574,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Only Women Katie Black Top
10874,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Wrangler Station Navy Blue T-Shirts
48220,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Women Black Sunglasses
32145,Men,Apparel,Innerwear,Briefs,Purple,Summer,2016.0,Casual,Playboy Men Pack of 2 Wine Briefs
47296,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Brown Sling Bag
5536,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Men's Air Alaris Grey Shoe
18735,Women,Apparel,Dress,Dresses,Purple,Fall,2011.0,Casual,Arrow Woman Rima Purple Dress
51422,Men,Apparel,Topwear,Shirts,Teal,Summer,2012.0,Casual,Myntra Men Teal Shirt
48704,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Lucera Women Silver Earrings
40227,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Provogue Men Black Leather Belt
7621,Women,Accessories,Socks,Socks,Purple,Summer,2016.0,Casual,Wrangler Women's Secret Purple Socks
36827,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Vishudh Women Green Kurta
46834,Girls,Apparel,Bottomwear,Capris,Blue,Fall,2012.0,Casual,Gini and Jony Girls Blue Capris
8790,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Price catch Black White Shirts
49714,Men,Accessories,Ties,Ties,Blue,Summer,2012.0,Casual,Park Avenue Men Blue Tie
8738,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Indigo Nation Men Checks Green Shirts
33071,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,U.S.Polo Assn. Men White Polo T-shirt
42271,Unisex,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Vans Unisex White Classic Slip On Casual Shoes
15296,Unisex,Accessories,Bags,Handbags,Black,Fall,2011.0,Casual,ADIDAS Originals Unisex Spo Shoulderbag Black
16428,Men,Apparel,Topwear,Tshirts,Charcoal,Fall,2011.0,Casual,Levi's Men Printed Charcoal Tshirts
47188,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Ganuchi Men Brown Shoes
27142,Women,Apparel,Innerwear,Bra,White,Summer,2012.0,Casual,Miss-T White Bra
30590,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Sports,Nike Men Club Pique Polo Orange T-shirt
43405,Men,Accessories,Socks,Socks,Multi,Summer,2012.0,Casual,Lino Perros Men Monday to Friday Socks
3827,Unisex,Footwear,Sandal,Sandals,Navy Blue,Summer,2011.0,Casual,Crocs Kid's Baya Navy Kidswear
40935,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Core White Top
12040,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Solid Blue Shirts
15647,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Runng Black Jerseys
23483,Men,Accessories,Scarves,Scarves,Blue,Summer,2012.0,Casual,Arrow Men Blue Check Scarf
37204,Women,Apparel,Dress,Jumpsuit,Teal,Summer,2012.0,Casual,United Colors of Benetton Women Printed Teal Jumpsuit
11414,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black Shirt
56481,Women,Personal Care,Nails,Nail Polish,Maroon,Spring,2017.0,Casual,Streetwear Bride's Delight Nail Polish 52
22582,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Nike Men Blue T-shirt
13712,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Proline Mens Solid Black Polo Tshirt
5658,Men,Apparel,Topwear,Tshirts,Mustard,Summer,2011.0,Casual,Tantra Men Freddie Mustard T-shirt
52547,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Pepe Jeans Women Blue Jeans
25098,Men,Accessories,Wallets,Wallets,Brown,Winter,2015.0,Casual,Lino Perros Men Leather Dark Brown Wallet
8831,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Spykar Men Navy Blue Polo T-Shirts
40765,Men,Accessories,Headwear,Caps,Black,Summer,2012.0,Casual,Quiksilver Men Black Cap
28851,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2013.0,Casual,Proline Charcoal Grey Polo T-shirt
8928,Men,Accessories,Belts,Belts,Red,Summer,2012.0,Casual,Puma Men Ferrari Replica Red Belt
21809,Men,Accessories,Wallets,Wallets,Brown,Winter,2016.0,Casual,Fossil Men Hood Passcase Brown Wallet
33481,Women,Accessories,Belts,Belts,Purple,Summer,2012.0,Casual,Baggit Women Baaz Sandwichtost Purple Belt
29292,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Wrangler Men Braga Striped Purple Shirt
32485,Men,Apparel,Bottomwear,Shorts,Red,Summer,2012.0,Casual,Proline Red & White Checked Shorts
12259,Men,Apparel,Topwear,Shirts,Grey,Winter,2011.0,Formal,Genesis Grey Formal Shirt
30037,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,SKAGEN DENMARK Men Silver-Toned Dial Watch 233LSS
54576,Women,Apparel,Topwear,Kurtas,Mustard,Summer,2012.0,Ethnic,Sushilas Women Mustard Kurta
24067,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Locomotive Men Check Red Shirt
59241,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Titan Men White Watch
22179,Men,Footwear,Shoes,Casual Shoes,Olive,Fall,2012.0,Casual,Timberland Men Olive Casual Shoes
42395,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Flying Machine Women Black T-shirt
51252,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Formal,Park Avenue Men Black Belt
59853,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017.0,Casual,Olay Women Natural White Rich All in One Fairness Night Cream
5282,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Classic Polo Men's White With Red Logo Polo T-shirt
22885,Men,Footwear,Sandal,Sandals,Khaki,Winter,2015.0,Casual,Woodland Men Khaki Casual Sandals
4215,Girls,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Disney Kids Girl's White Fun In The Fair Kidswear
17168,Men,Apparel,Topwear,Shirts,Mustard,Fall,2011.0,Casual,U.S. Polo Assn. Men Checks Mustard Shirt
59017,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Skechers Men Black Flip Flops
26212,Men,Personal Care,Fragrance,Perfume and Body Mist,Brown,Spring,2017.0,Casual,Perry Ellis Men Perfume
59937,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2012.0,Casual,Vans Men Blue Casual Shoes
53538,Women,Apparel,Innerwear,Briefs,Multi,Winter,2015.0,Casual,Amante Women Pack of 3 Assorted Briefs PFCP13
28567,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Nike Men Who Else Grey T-shirt
21119,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,s.Oliver Men Black Sweater
22646,Unisex,Accessories,Bags,Duffel Bag,Grey,Winter,2015.0,Casual,Wildcraft Unisex Grey & Blue Duffle Bag
12861,Men,Footwear,Shoes,Formal Shoes,Black,Spring,2012.0,Formal,Lee Cooper Men Formal Black Shoes
50304,Men,Accessories,Ties,Ties,Red,Summer,2012.0,Formal,Park Avenue Men Red Tie
31879,Women,Accessories,Stoles,Stoles,Grey,Summer,2012.0,Ethnic,Fabindia Women Grey Jacquard Silk Stole
23601,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,Nike Fragrances Men Casual Perfume 75 ml
33542,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Wrangler Women Suzan Yellow Top
19716,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Solid Blue Shirt
44081,Women,Personal Care,Fragrance,Perfume and Body Mist,Red,Spring,2017.0,Casual,Hugo Women Perfume
51615,Women,Apparel,Bottomwear,Jeggings,Blue,Fall,2012.0,Casual,Kraus Jeans Women Blue Jeggings
44998,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Men Black Digital Watch
5454,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Sports,Nike Men's Basic Woven Med Black Short
53635,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,ADIDAS Men Blue Shoes
9456,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,John Miller Men Red White stripe Red Shirts
25665,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Watch NE3001SL05
20672,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Classic Polo Men Striped Pink Tshirt
23233,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011.0,Ethnic,Aneri Women Fiza Cream Kurta
5016,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Inkfruit Men's Bad Man Blue T-Shirt
28881,Women,Apparel,Innerwear,Briefs,Pink,Summer,2014.0,Casual,Enamor Women Pink Mid-Rise Bikini Brief
39458,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Diva Women White Kurta
7183,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Jealous 21 Women Blue Flower Printed Top
17783,Men,Accessories,Ties,Ties,Blue,Fall,2011.0,Formal,Reid & Taylor Men Stripes Blue Tie
8135,Women,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Fastrack Women Core Analog White Blue Watch
2036,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010.0,Casual,ADIDAS Mens Light Yellow T-shirt
51473,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Denizen Men Red Printed T-shirt
7873,Men,Apparel,Topwear,Tshirts,Multi,Fall,2011.0,Casual,Proline Men Multicoloured Striped Polo T-shirt
43618,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Vero Moda Women White Top
19884,Women,Accessories,Headwear,Caps,White,Fall,2011.0,Casual,ADIDAS Originals Women Brillo White Cap
8588,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Blue Shirts
49847,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Watch
19081,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,W Women Thread Work Red Kurta
23113,Men,Accessories,Accessories,Accessory Gift Set,Purple,Fall,2011.0,Formal,Turtle Men Purple Accessory Gift Set
2248,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Sports,Puma Men's Drifter Black Green Flip Flops
18831,Men,Accessories,Belts,Belts,Brown,Summer,2011.0,Formal,Peter England Men Formal Brown Belt
33108,Women,Footwear,Shoes,Heels,Yellow,Winter,2015.0,Casual,Catwalk Women Yellow Flats
2150,Men,Apparel,Topwear,Tshirts,White,Spring,2011.0,Casual,Basics Men Yellow Striped Polo T-shirt
40697,Men,Footwear,Flip Flops,Flip Flops,Grey,Summer,2012.0,Casual,Numero Uno Men Grey Flip Flop
16874,Unisex,Accessories,Eyewear,Sunglasses,Green,Winter,2016.0,Casual,Idee Unisex Funky Eyewear Green Sunglasses
57432,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Angry Birds Women Yellow T-shirt
18795,Unisex,Accessories,Bags,Laptop Bag,Beige,Fall,2010.0,Casual,Peter England Unisex Casual Beige Bag
52457,Women,Apparel,Loungewear and Nightwear,Nightdress,Grey,Summer,2017.0,Casual,Red Rose Women Grey Nightdress
39769,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Peter England Men Green Casual Shirt
19498,Women,Accessories,Socks,Socks,White,Summer,2010.0,Casual,Puma Women Heritage Quarters Pack of 3 Socks
22710,Women,Footwear,Shoes,Sports Shoes,Purple,Fall,2011.0,Sports,Nike Women Purple Lunarlite +2 Sports Shoes
32648,Men,Apparel,Bottomwear,Shorts,Black,Winter,2015.0,Sports,Nike Black Legacy Woven     Training  Shorts
59115,Men,Apparel,Topwear,Jackets,Navy Blue,Summer,2012.0,Casual,Just Natural Men Navy Blue Jacket
26454,Women,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Puma Women Wirko White Casual Shoes
48466,Women,Apparel,Dress,Dresses,Black,Winter,2011.0,Party,French Connection Women Black Dress
25186,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Leatherette Brown Handbag
17773,Men,Accessories,Belts,Belts,Brown,Fall,2011.0,Formal,Reid & Taylor Men Brown Belt
33877,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Citizen Men Black Chronograph Dial Watch
18035,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Lino Perros Women Solid Red Handbag
25828,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Diva Women Printed Pink Kurta
26331,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,DKNY Women Black Dial Watch NY4624
52064,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue T-shirt
5427,Boys,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Ant Kids Boy's Red Cartoon Pop Kidswear
25830,Women,Apparel,Topwear,Kurtas,Lavender,Summer,2012.0,Ethnic,Diva Women Printed Lavender Kurta
43492,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,French Connection Men Off White T-shirt
36665,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Paridhan Women Red Handbag
13288,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Gini and Jony Kids Solid Beige Trousers
11406,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors Of Benetton Men Light Winter Blue T-Shirts
46554,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Men Black Dial Watch T49618
3201,Men,Apparel,Topwear,Tshirts,Beige,Summer,2011.0,Casual,Tantra Men's Ebo Beige T-Shirt
32454,Men,Apparel,Topwear,Tshirts,White,Spring,2013.0,Sports,ADIDAS Men White T-shirt
55251,Women,Personal Care,Makeup,Highlighter and Blush,Skin,Spring,2017.0,Casual,Lakme Absolute Moonlit Highlighter Face Brightener 9G
29511,Women,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Giordano Women Blue Dial Watch
46974,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Bulchee Women Brown Handbag
6985,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,s.Oliver Men's Denim Dstrct White T-shirt
13496,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Chimp Men Teja Main Hoon Blue Tshirts
43996,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Police Men Dark Perfume
33147,Girls,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Jeans
8451,Women,Apparel,Topwear,Tops,Yellow,Fall,2011.0,Casual,Jealous 21 Women Printed Rach Yellow Top
6106,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2011.0,Casual,Puma Men's Splash Navy Blue Flip Flop
22939,Women,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Fastrack Women Grey Casual Watch
1668,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Casual,Reebok Men Playdry Full Sleeved T-shirt Red
28273,Men,Personal Care,Fragrance,Deodorant,Red,Spring,2017.0,Casual,Old Spice Men Fresh Lime Deo
37251,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,United Colors of Benetton Men Brown Shoes
44785,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men L500 FG White Sports Shoes
7675,Women,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Wrangler Women's Fair Orchid Secret Socks
59780,Women,Accessories,Jewellery,Bracelet,Gold,Winter,2015.0,Casual,Estelle Women Gold Bracelet
9334,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Puma Women Heroes Graphic Black Tops
12947,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Basics Men Blue Striped T-shirt
37005,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Lino Perros Women Blue Sling Bag
35023,Women,Accessories,Stoles,Stoles,Purple,Summer,2012.0,Casual,Fabindia Women Purple & Red Chanderi Hand Printed Stole
6228,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,UCB Women's Basic Round Pink T-shirt
32402,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Arrow Woman Printed Multi Coloured Top
48180,Women,Accessories,Bags,Handbags,Red,Winter,2016.0,Casual,Fossil Women Red Handbag
50446,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Chromozome Men Pack of Two Briefs
26159,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,John Miller Men Striped Navy Blue Trousers
35876,Boys,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Marvel Boys Comics Orange T-shirt
51025,Women,Apparel,Innerwear,Bra,Pink,Summer,2017.0,Casual,Enamor Mauve Glow Smooth Bra
13684,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ADIDAS Men Dash Casual Shoes
17479,Women,Apparel,Innerwear,Bra,Skin,Fall,2011.0,Casual,Beyouty Women Sofia BR 15  Skin Bra
